transaction_id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
TXN4267,-0.39,0.36,0.31,0.44,0.38,-0.39,0.04,0.43,0.39,0.16,-0.2,0.34,-0.02,0.36,-0.01,-0.4,0.15,0.43,0.3,-0.4,0.02,-0.19,0.45,0.13,-0.3,-0.05,0.41,-0.11,1317.52
TXN4268,0.09,-0.08,0.26,-0.09,0.19,-0.27,-0.41,-0.07,-0.11,-0.21,-0.44,0.38,0.11,-0.28,-0.07,0.33,0.39,0.41,0.42,0.19,-0.34,-0.44,0.29,-0.37,-0.38,0.21,0.05,-0.34,174.04
TXN4269,0.24,0.43,-0.33,0.04,-0.17,-0.23,-0.35,-0.14,-0.22,0.43,0.03,-0.2,-0.06,-0.12,-0.19,0.06,-0.02,-0.2,0.15,0.33,0.18,0.4,0.3,-0.28,0.35,0.14,0.37,0.4,682.51
TXN4270,0.09,0.26,-0.25,0.03,0.02,-0.32,-0.08,0.31,0.02,0.4,0.33,0.43,0.1,-0.12,0.34,0.11,-0.19,0.1,0.32,-0.43,0.42,-0.01,0.06,0.34,-0.06,-0.08,0.44,-0.17,304.89
TXN4271,0.18,-0.25,0.34,-0.32,0.1,0.05,0.32,0.02,-0.36,-0.16,-0.27,0.29,0.31,0.23,-0.21,-0.18,-0.44,-0.06,-0.12,0.26,-0.13,-0.32,-0.17,-0.28,-0.09,-0.41,-0.29,0.4,1554.71
TXN4272,-0.19,-0.12,-0.25,0.09,0.35,0.36,0.09,0.07,-0.36,0.39,-0.3,0.15,0.4,-0.31,0.38,-0.26,-0.15,-0.38,-0.42,0.21,-0.04,-0.32,-0.3,0.09,0.18,-0.25,-0.35,0.39,575.34
TXN4273,0.4,0.13,-0.19,0.24,0.41,-0.4,0.22,-0.28,0.3,-0.21,-0.0,0.19,0.22,0.14,-0.1,0.18,0.26,0.42,-0.35,0.33,0.01,0.44,0.3,0.12,-0.15,-0.08,0.31,0.12,1566.23
TXN4274,-0.05,0.39,-0.26,0.35,-0.25,-0.31,-0.05,-0.37,0.43,-0.09,0.03,-0.4,0.4,-0.08,0.28,-0.34,0.22,0.05,-0.28,0.04,-0.05,0.42,-0.01,-0.29,-0.31,0.37,-0.13,-0.2,1018.16
TXN4275,0.36,0.34,0.14,-0.02,0.16,0.18,-0.2,0.06,-0.41,0.35,-0.15,0.03,0.23,0.26,-0.25,0.41,0.02,-0.18,-0.03,-0.1,0.03,-0.38,0.19,0.09,-0.43,-0.15,-0.17,0.12,1702.62
TXN4276,0.28,0.17,-0.31,0.08,-0.25,0.04,0.41,0.41,-0.01,0.31,-0.3,-0.08,-0.26,-0.1,0.23,-0.23,-0.4,-0.34,-0.32,-0.18,0.24,-0.28,-0.12,-0.26,-0.33,-0.14,0.43,-0.36,942.69
TXN4277,-0.39,-0.13,-0.41,0.25,-0.44,-0.37,-0.14,-0.17,0.4,0.25,-0.05,-0.22,-0.36,-0.06,0.31,0.3,0.37,0.29,-0.32,0.06,-0.34,0.3,-0.19,0.15,0.41,-0.17,0.11,-0.18,420.86
TXN4278,0.21,-0.02,0.21,-0.39,-0.05,-0.02,0.11,0.11,0.07,0.04,0.25,0.4,0.14,-0.34,-0.14,0.03,0.08,0.44,-0.22,-0.24,0.31,0.42,-0.13,-0.04,0.26,-0.3,-0.44,-0.4,970.22
TXN4279,-0.0,-0.16,-0.33,0.3,0.26,-0.14,-0.44,0.09,0.03,-0.43,0.08,0.3,-0.05,-0.07,0.21,0.15,0.23,0.33,-0.01,-0.39,0.32,-0.39,-0.21,-0.18,-0.02,-0.09,-0.37,-0.1,43.68
TXN4280,0.06,0.24,-0.29,0.02,-0.28,-0.37,0.31,-0.34,0.41,-0.3,0.35,-0.03,0.17,0.22,-0.26,0.16,0.16,0.08,-0.22,0.18,-0.35,0.03,-0.19,0.34,-0.33,-0.03,0.43,-0.19,1393.49
TXN4281,0.29,-0.03,0.34,0.07,0.33,0.12,0.23,-0.28,-0.32,-0.37,0.16,-0.12,-0.37,-0.05,-0.22,-0.29,-0.35,0.26,-0.18,0.1,0.3,0.13,-0.34,-0.15,-0.42,0.3,0.33,-0.36,1064.19
TXN4282,0.03,0.18,0.08,0.42,-0.36,-0.04,0.3,0.02,-0.25,-0.15,-0.24,0.45,-0.08,-0.3,0.38,-0.06,-0.1,0.09,0.28,-0.18,0.34,-0.39,0.25,-0.13,-0.03,0.41,0.03,-0.07,47.81
TXN4283,0.4,-0.38,-0.03,-0.19,-0.1,0.4,-0.38,0.19,-0.22,0.43,0.12,-0.07,-0.16,-0.1,-0.02,-0.23,-0.34,0.34,0.31,0.01,-0.07,-0.13,0.27,0.08,0.12,0.33,-0.24,-0.19,27.5
TXN4284,0.05,0.18,-0.33,-0.34,0.32,0.08,0.02,-0.42,-0.37,0.18,-0.01,0.41,0.44,0.31,-0.04,-0.26,0.24,0.21,0.4,-0.35,-0.21,0.31,0.4,0.09,0.16,0.21,0.29,0.35,1434.92
TXN4285,-0.32,-0.04,0.21,-0.29,0.11,0.21,0.38,0.36,0.04,-0.34,-0.25,0.42,-0.06,-0.12,0.16,0.27,0.44,0.2,-0.14,-0.28,0.16,-0.12,-0.25,0.39,0.13,-0.04,0.29,0.31,1208.21
TXN4286,-0.16,-0.14,0.29,0.36,-0.0,-0.31,0.22,-0.1,0.16,0.43,0.09,-0.17,0.11,0.31,0.01,0.4,0.3,0.12,-0.2,0.16,0.21,0.04,-0.24,0.19,0.03,0.1,-0.23,-0.17,1086.94
TXN4287,-0.35,-0.12,0.09,-0.09,-0.19,-0.41,-0.33,0.19,-0.44,0.22,-0.33,0.21,-0.37,0.24,-0.25,0.21,0.31,-0.26,-0.05,-0.39,-0.21,0.31,-0.2,-0.09,-0.29,-0.16,0.33,-0.23,187.3
TXN4288,-0.23,0.37,0.37,0.09,0.43,-0.28,0.4,0.04,-0.35,-0.41,0.09,0.32,-0.27,-0.12,0.06,0.28,-0.38,-0.43,0.09,0.35,-0.17,0.24,0.29,-0.17,0.31,-0.13,0.09,-0.42,599.25
TXN4289,0.22,-0.02,0.2,0.15,-0.16,0.04,-0.25,0.02,-0.36,-0.0,0.18,0.18,0.36,0.33,0.38,-0.19,-0.42,0.22,-0.29,0.25,0.36,0.23,-0.36,-0.06,0.16,0.37,0.12,-0.43,1342.01
TXN4290,-0.33,0.34,-0.37,0.21,-0.26,-0.35,0.17,0.2,-0.1,-0.11,-0.3,0.4,0.06,-0.26,-0.0,0.05,0.27,-0.44,0.18,-0.41,0.4,-0.17,-0.1,-0.37,0.2,0.22,0.16,-0.34,649.3
TXN4291,0.29,0.21,-0.15,0.12,0.01,0.4,0.04,-0.22,-0.05,0.08,-0.27,0.27,0.2,-0.02,-0.29,0.16,-0.22,0.09,-0.01,-0.28,0.44,-0.07,0.28,0.28,-0.42,-0.33,0.0,0.23,1985.65
TXN4292,-0.33,0.16,-0.07,0.3,0.43,0.35,-0.16,0.01,0.19,0.08,0.32,-0.28,-0.01,-0.09,-0.26,-0.26,-0.09,0.17,-0.39,-0.24,-0.26,0.15,0.21,-0.17,0.23,-0.14,0.43,-0.23,1066.97
TXN4293,0.09,0.28,-0.26,-0.16,0.42,0.24,-0.22,0.09,-0.02,-0.43,0.16,0.29,-0.12,0.18,0.35,0.41,0.16,-0.28,0.4,0.24,0.21,-0.32,0.1,0.43,-0.13,0.1,-0.18,-0.26,422.33
TXN4294,0.39,0.01,-0.43,0.23,-0.44,-0.3,0.37,0.07,0.43,0.35,-0.31,0.36,-0.29,0.34,0.33,0.01,0.29,-0.03,0.34,0.22,-0.33,0.21,0.37,0.26,-0.03,0.09,0.0,-0.28,880.88
TXN4295,0.02,-0.0,0.2,0.28,-0.16,-0.11,0.41,0.06,-0.26,-0.17,-0.31,0.43,-0.22,-0.05,-0.01,0.11,-0.11,0.02,0.02,-0.32,-0.3,-0.42,-0.43,0.06,0.3,-0.07,0.38,-0.27,1926.11
TXN4296,0.36,-0.42,0.23,-0.34,0.15,-0.45,-0.36,0.35,0.01,-0.1,-0.24,-0.16,-0.15,-0.29,-0.33,0.08,0.15,0.21,-0.32,0.1,-0.24,-0.04,0.21,-0.14,0.27,-0.02,-0.03,-0.42,1828.05
TXN4297,0.15,-0.34,-0.02,0.22,-0.42,-0.42,-0.33,0.07,0.04,-0.13,0.23,-0.33,-0.23,-0.26,-0.25,0.28,0.05,0.05,0.37,-0.06,-0.06,0.35,-0.33,0.17,-0.21,-0.45,0.03,0.24,888.27
TXN4298,-0.29,-0.02,0.21,0.31,-0.1,-0.36,-0.27,0.24,-0.37,0.25,0.27,0.42,0.18,-0.29,-0.23,0.01,0.31,0.2,0.25,0.43,-0.07,0.3,-0.38,-0.39,-0.3,-0.41,-0.37,-0.44,1664.24
TXN4299,-0.09,-0.34,-0.05,0.32,-0.39,-0.38,0.4,-0.14,0.44,0.16,-0.14,-0.26,-0.17,0.04,0.18,-0.15,-0.05,-0.28,-0.12,-0.18,0.4,0.28,0.34,0.34,-0.25,-0.4,0.38,0.33,265.39
TXN4300,0.19,0.16,-0.12,0.08,-0.41,-0.03,-0.3,0.28,-0.24,0.05,-0.27,-0.41,-0.27,0.25,-0.21,0.1,0.07,-0.33,-0.12,-0.38,0.21,-0.43,0.44,-0.28,-0.22,-0.15,-0.12,0.37,1149.07
TXN4301,0.2,0.28,-0.16,0.31,-0.15,0.3,-0.09,-0.19,0.17,0.35,0.13,0.35,0.09,0.18,0.16,-0.05,0.42,0.01,-0.29,0.01,-0.25,-0.12,0.33,-0.31,-0.05,0.08,0.28,-0.21,1986.39
TXN4302,-0.4,0.07,-0.34,0.08,0.31,-0.17,-0.31,-0.33,-0.2,0.17,0.41,0.02,-0.08,0.32,0.25,0.09,0.06,0.37,0.19,-0.32,0.08,0.27,-0.43,-0.29,-0.23,0.43,-0.03,0.25,980.61
TXN4303,-0.44,0.15,-0.43,-0.16,-0.27,0.44,-0.31,-0.19,-0.23,0.05,-0.36,-0.45,0.17,-0.13,0.28,-0.14,0.07,0.27,0.15,0.27,0.3,-0.14,-0.16,0.26,0.28,0.43,-0.03,-0.17,1727.82
TXN4304,0.01,-0.12,0.3,-0.17,-0.41,0.39,0.36,-0.13,-0.12,0.22,0.06,0.03,-0.1,0.08,0.44,0.31,0.06,0.41,-0.22,0.09,0.15,0.34,0.1,0.3,0.42,0.07,0.15,0.44,1810.19
TXN4305,-0.44,0.11,0.07,0.35,-0.07,0.11,0.19,0.06,0.14,-0.44,-0.35,0.36,0.11,0.09,0.22,-0.15,0.26,0.36,0.14,0.07,-0.03,0.4,-0.04,-0.08,0.01,0.32,-0.36,-0.19,1954.57
TXN4306,0.14,-0.27,-0.18,0.15,0.33,-0.23,0.08,-0.11,-0.17,-0.18,-0.23,-0.0,-0.34,0.3,-0.42,0.09,0.41,0.3,0.14,-0.43,0.14,-0.17,-0.39,0.24,0.4,0.45,-0.15,0.4,1051.73
TXN4307,0.04,0.04,0.19,0.2,-0.41,-0.18,0.23,0.37,0.33,0.28,0.27,0.12,0.07,-0.36,0.36,-0.44,-0.01,-0.33,-0.26,0.07,0.34,-0.42,-0.31,0.38,0.26,-0.41,-0.33,-0.02,614.39
TXN4308,0.24,-0.22,0.24,-0.1,0.0,0.31,-0.19,-0.07,-0.34,0.4,0.07,-0.3,-0.1,-0.38,-0.26,0.07,-0.12,0.24,-0.3,-0.23,0.03,0.07,-0.42,-0.19,-0.12,-0.36,-0.12,0.42,830.13
TXN4309,0.05,0.26,0.14,-0.1,0.03,-0.35,0.34,-0.01,-0.45,-0.03,0.04,-0.42,-0.09,0.36,0.3,-0.11,-0.31,0.4,-0.14,-0.25,-0.38,0.0,-0.32,-0.37,-0.36,-0.01,-0.31,-0.28,1052.17
TXN4310,-0.43,-0.4,0.44,0.26,-0.21,-0.39,0.1,0.43,0.44,0.13,0.1,-0.05,-0.05,0.09,-0.22,0.21,0.17,-0.33,0.27,0.24,0.1,0.13,-0.1,0.03,0.23,-0.21,0.35,-0.03,439.38
TXN4311,0.06,0.09,0.11,0.27,0.18,-0.37,-0.34,-0.36,-0.18,0.07,0.3,-0.28,-0.02,0.13,0.35,-0.18,0.08,-0.23,0.15,-0.16,-0.07,-0.01,0.44,0.44,0.3,-0.35,-0.32,0.18,1242.05
TXN4312,-0.03,0.17,0.38,0.13,0.11,-0.23,-0.26,0.24,0.06,0.27,0.41,0.33,0.41,0.2,0.4,0.03,-0.44,-0.31,-0.38,0.23,-0.17,0.12,-0.09,-0.09,0.22,-0.37,-0.15,-0.01,1632.9
TXN4313,-0.42,0.32,0.02,0.09,0.23,0.34,-0.38,0.22,0.43,0.11,0.2,0.26,-0.02,-0.15,0.01,0.4,0.43,-0.3,-0.11,-0.25,-0.11,-0.26,0.36,0.36,-0.09,-0.3,-0.43,-0.01,380.27
TXN4314,-0.31,0.35,0.34,-0.25,0.43,0.39,-0.37,-0.01,0.28,0.06,0.43,-0.3,0.22,0.34,-0.16,0.29,0.24,0.42,-0.01,0.18,0.05,0.42,0.16,0.2,-0.22,0.24,-0.33,-0.04,1132.14
TXN4315,0.25,0.21,0.18,-0.35,-0.17,-0.32,0.43,-0.23,0.28,0.11,0.05,0.06,-0.13,-0.39,0.39,0.15,0.05,0.23,-0.12,-0.15,-0.42,0.0,-0.03,-0.24,0.12,-0.1,-0.0,-0.29,1580.38
TXN4316,0.41,-0.17,0.2,-0.39,-0.01,-0.22,0.38,0.23,0.22,0.06,-0.42,-0.1,-0.29,-0.08,-0.18,0.29,0.27,-0.37,-0.27,0.2,-0.29,-0.19,0.2,0.29,-0.27,0.21,0.09,-0.06,1214.37
TXN4317,-0.4,0.13,-0.31,0.29,0.36,0.15,-0.21,0.14,-0.25,0.15,-0.42,-0.18,-0.18,0.03,-0.33,-0.42,-0.36,-0.26,0.33,0.28,0.15,0.14,-0.29,0.07,-0.13,-0.02,0.22,0.34,677.14
TXN4318,0.15,0.29,-0.41,-0.02,0.44,0.26,0.35,-0.25,-0.21,0.4,0.35,0.32,-0.21,-0.0,-0.38,-0.41,0.36,-0.1,-0.14,0.1,0.24,-0.22,-0.43,0.04,0.35,0.26,0.22,-0.03,981.09
TXN4319,0.33,0.31,0.15,0.12,-0.26,-0.42,0.35,-0.32,-0.33,-0.25,-0.25,-0.09,-0.07,0.25,-0.08,0.17,-0.23,0.2,-0.16,-0.28,0.35,-0.04,-0.21,-0.0,0.21,-0.25,-0.4,-0.07,413.67
TXN4320,-0.18,-0.12,-0.01,0.02,0.41,-0.36,0.38,0.28,0.35,0.37,-0.08,0.13,0.06,0.01,0.25,0.36,-0.02,-0.37,0.04,-0.15,-0.24,0.25,-0.14,0.18,0.01,0.26,0.41,0.25,150.55
TXN4321,-0.31,0.2,-0.09,0.3,-0.17,0.13,-0.01,-0.21,0.09,0.21,0.07,0.4,0.2,0.39,-0.02,0.27,-0.41,0.42,-0.36,-0.17,-0.27,0.22,0.44,-0.42,-0.08,0.02,0.4,0.32,1027.13
TXN4322,0.26,-0.08,0.0,0.3,-0.11,-0.05,0.24,-0.01,-0.15,0.36,-0.23,0.05,0.44,-0.06,-0.15,-0.13,0.04,-0.14,-0.09,0.2,0.4,0.11,-0.23,0.0,0.27,0.3,0.08,0.17,999.49
TXN4323,-0.14,0.28,-0.1,0.4,-0.14,0.14,-0.28,-0.21,-0.21,0.29,0.32,-0.01,-0.22,0.04,0.18,0.3,-0.21,0.24,-0.15,0.27,0.29,-0.28,0.3,0.09,0.39,-0.12,0.23,0.29,511.02
TXN4324,-0.12,0.19,-0.21,0.36,-0.1,0.44,-0.1,-0.05,0.06,-0.36,-0.21,-0.04,0.03,0.02,0.24,-0.03,-0.1,0.31,-0.35,0.44,0.12,0.17,-0.21,0.08,-0.08,0.39,0.4,0.18,1449.95
TXN4325,0.02,0.28,-0.03,0.09,0.31,0.03,0.06,0.18,-0.04,-0.22,-0.31,-0.29,0.26,0.18,0.25,-0.09,-0.29,0.15,-0.11,-0.03,-0.15,0.42,0.37,-0.2,-0.14,0.2,-0.1,0.18,817.09
TXN4326,-0.03,-0.14,-0.34,-0.15,0.01,-0.03,0.44,-0.27,0.17,0.27,0.29,0.32,0.01,-0.08,0.25,-0.27,0.15,0.02,-0.2,-0.41,0.05,-0.18,0.16,0.03,0.27,-0.27,0.23,-0.37,407.98
TXN4327,-0.33,-0.07,-0.29,0.17,-0.11,0.28,0.17,-0.02,-0.44,-0.22,0.13,-0.37,-0.2,0.25,0.25,-0.03,0.26,-0.26,-0.12,0.36,0.17,-0.23,-0.4,0.2,-0.17,-0.1,-0.06,-0.15,1566.26
TXN4328,0.24,-0.41,-0.18,-0.34,0.23,0.11,0.32,-0.01,-0.34,0.21,0.42,-0.02,0.45,0.21,-0.13,0.15,-0.12,-0.08,-0.03,0.36,0.37,-0.36,-0.09,-0.08,0.3,0.15,-0.02,-0.21,1754.57
TXN4329,-0.32,-0.2,0.31,-0.28,-0.23,0.08,0.03,-0.13,0.42,0.22,0.2,-0.39,0.32,0.43,-0.37,0.45,-0.44,0.08,-0.06,-0.26,-0.38,0.13,-0.14,-0.31,-0.42,-0.45,0.28,0.27,1031.49
TXN4330,0.4,0.3,0.11,-0.22,0.27,0.0,-0.31,-0.45,-0.3,0.16,-0.36,0.27,-0.4,0.09,-0.08,-0.41,0.28,-0.06,0.29,0.14,-0.12,-0.03,0.37,0.44,0.45,-0.37,0.06,0.23,1190.9
TXN4331,0.08,-0.27,-0.03,-0.18,0.4,-0.06,-0.08,0.18,0.2,-0.03,0.25,0.14,0.42,0.07,0.26,-0.01,-0.03,-0.4,-0.04,-0.33,0.19,-0.35,0.14,-0.09,0.29,0.2,-0.06,0.18,1382.22
TXN4332,0.37,0.23,-0.12,0.42,-0.24,0.24,-0.39,0.19,0.45,0.34,0.38,-0.39,-0.19,-0.3,0.29,0.41,0.12,0.35,0.33,0.4,-0.34,0.23,0.02,-0.15,0.25,-0.23,0.4,-0.2,1005.99
TXN4333,0.1,-0.21,-0.01,0.34,0.35,0.3,-0.13,0.45,-0.03,0.2,0.39,-0.36,-0.16,0.43,0.14,-0.31,0.23,-0.35,-0.38,-0.13,-0.25,-0.14,-0.15,0.35,-0.3,0.31,-0.43,-0.27,636.03
TXN4334,0.21,0.18,0.05,0.09,0.18,0.44,0.03,-0.35,-0.37,-0.09,0.21,-0.24,0.2,0.19,0.29,-0.04,-0.39,0.14,0.07,0.42,0.39,0.15,-0.32,-0.3,0.05,0.0,-0.07,-0.25,821.66
TXN4335,-0.14,0.24,-0.19,0.12,0.13,0.15,-0.25,-0.43,-0.36,-0.36,-0.26,0.04,0.06,0.42,-0.2,-0.14,-0.3,-0.15,-0.22,-0.08,0.39,0.32,0.03,-0.1,0.29,-0.18,0.36,0.3,1549.13
TXN4336,-0.41,-0.08,0.18,-0.12,0.36,-0.33,0.45,0.42,0.34,0.05,0.2,-0.42,0.36,0.11,-0.21,-0.31,-0.13,0.15,0.16,-0.31,0.23,0.17,-0.0,0.36,-0.07,0.36,0.03,-0.28,729.54
TXN4337,0.39,0.38,-0.13,-0.22,0.01,0.42,0.42,0.04,0.1,0.27,-0.37,-0.41,-0.41,-0.06,0.4,0.09,-0.0,-0.24,-0.25,-0.16,-0.27,0.14,0.19,0.42,0.42,-0.32,0.41,0.36,1444.11
TXN4338,0.2,-0.41,-0.08,-0.05,0.04,0.4,-0.04,-0.33,0.01,-0.29,-0.4,-0.2,-0.02,0.31,0.03,-0.18,0.34,0.23,0.27,-0.36,-0.3,0.07,-0.06,0.33,0.07,-0.03,0.43,-0.05,1939.5
TXN4339,0.1,-0.24,-0.31,-0.4,0.21,0.27,0.34,0.3,-0.28,0.33,-0.27,-0.38,0.17,0.23,0.42,0.42,0.22,-0.05,0.43,-0.08,-0.11,0.23,-0.34,-0.26,0.03,0.03,-0.13,-0.25,1943.14
TXN4340,0.44,-0.2,0.39,-0.37,0.45,0.43,-0.07,-0.43,0.13,0.16,0.31,-0.13,-0.39,-0.31,0.37,-0.37,-0.38,-0.09,-0.22,0.02,-0.07,-0.15,-0.02,-0.42,-0.25,0.06,-0.06,0.15,631.62
TXN4341,0.17,-0.0,-0.05,0.23,-0.01,0.21,0.41,-0.36,0.43,-0.37,-0.14,0.16,0.11,-0.2,-0.37,0.24,0.37,-0.35,0.1,-0.15,0.45,0.41,-0.42,0.19,0.32,-0.22,-0.35,0.42,790.33
TXN4342,0.41,0.22,-0.25,-0.11,-0.16,-0.11,0.1,-0.4,-0.18,0.38,-0.34,0.42,-0.26,-0.07,-0.1,0.12,0.4,-0.16,0.38,0.18,0.06,-0.07,-0.22,0.28,-0.36,0.01,-0.2,0.25,1623.97
TXN4343,0.45,-0.22,-0.16,-0.14,-0.07,0.28,0.18,-0.16,0.3,0.01,0.19,-0.41,0.4,0.26,0.24,-0.16,-0.11,0.24,0.27,-0.03,0.42,0.23,0.0,-0.35,-0.35,-0.01,-0.31,0.36,1784.6
TXN4344,-0.04,-0.33,-0.13,0.01,0.13,0.12,-0.43,0.35,0.38,-0.32,-0.3,0.27,0.26,0.22,0.35,0.33,0.23,0.2,0.45,-0.42,-0.18,-0.01,-0.44,0.4,-0.31,-0.19,0.03,-0.27,511.77
TXN4345,0.18,0.17,-0.02,0.2,0.11,-0.44,-0.31,0.41,-0.29,-0.23,-0.35,0.42,0.37,0.1,0.29,0.3,-0.37,0.01,-0.08,-0.09,0.31,0.31,-0.34,-0.15,-0.39,-0.04,-0.42,0.09,1063.32
TXN4346,-0.01,-0.26,-0.32,0.23,0.45,-0.21,0.0,0.08,-0.32,0.03,-0.04,-0.07,0.3,-0.4,0.35,0.19,-0.15,-0.02,-0.0,-0.41,0.23,-0.06,-0.03,0.27,-0.13,0.27,0.29,-0.21,624.39
TXN4347,-0.44,-0.13,-0.42,0.09,0.27,-0.31,-0.26,-0.4,0.31,0.38,0.23,-0.2,-0.24,0.45,0.15,0.02,0.16,-0.27,0.31,0.1,-0.36,0.17,-0.2,-0.08,0.36,0.12,-0.28,0.41,955.47
TXN4348,-0.29,-0.31,0.42,-0.22,-0.13,0.15,-0.17,-0.44,-0.06,0.37,0.21,-0.07,0.33,-0.13,-0.42,0.12,0.27,0.36,0.39,-0.23,0.43,0.24,-0.12,-0.03,-0.33,0.36,-0.03,0.19,1238.12
TXN4349,0.17,0.27,0.38,-0.36,-0.25,-0.21,-0.35,0.21,0.43,0.28,0.13,0.16,-0.4,-0.08,0.12,-0.44,0.06,-0.2,0.05,0.08,-0.16,-0.11,-0.17,0.19,0.19,0.29,0.39,-0.36,1366.57
TXN4350,-0.18,-0.26,-0.13,0.04,0.32,0.1,-0.25,0.0,-0.29,0.2,-0.34,-0.02,-0.12,0.15,-0.4,0.14,0.01,0.0,-0.07,0.07,0.14,0.18,-0.15,0.24,-0.08,-0.28,0.23,0.06,697.44
TXN4351,-0.31,-0.03,-0.42,-0.38,-0.17,-0.15,0.43,-0.28,0.19,0.08,-0.41,0.44,0.23,-0.45,0.04,-0.06,0.12,-0.15,0.39,-0.06,0.02,0.15,-0.3,0.1,0.08,0.3,-0.29,0.12,1388.66
TXN4352,-0.2,-0.38,-0.21,0.16,0.4,-0.31,0.0,0.24,0.21,0.02,0.07,0.44,-0.41,0.3,0.19,-0.05,0.44,-0.35,0.25,0.43,0.43,-0.42,0.01,-0.34,-0.11,0.18,0.4,-0.41,1134.96
TXN4353,-0.41,-0.14,-0.34,-0.32,0.29,-0.15,0.18,-0.09,-0.08,0.08,-0.02,0.28,-0.02,0.34,-0.11,-0.04,0.29,0.04,0.06,-0.44,-0.01,-0.37,0.11,-0.25,0.19,0.1,0.15,-0.39,672.84
TXN4354,-0.3,-0.13,-0.18,-0.03,0.37,0.37,-0.32,0.04,0.22,0.42,-0.02,-0.12,-0.39,-0.42,-0.28,0.13,-0.07,-0.33,-0.28,0.08,0.18,-0.4,-0.23,-0.24,0.32,0.18,0.34,0.05,879.75
TXN4355,0.04,0.2,0.29,-0.43,0.02,-0.08,0.32,-0.33,-0.12,-0.03,-0.21,-0.03,-0.44,-0.06,-0.4,-0.36,-0.36,0.39,0.29,-0.42,-0.19,0.17,-0.44,0.12,-0.2,-0.15,-0.29,-0.41,716.39
TXN4356,-0.1,-0.13,0.31,-0.43,0.12,-0.35,-0.11,-0.34,0.18,-0.14,-0.36,-0.29,0.07,0.28,-0.14,-0.17,0.25,-0.0,0.37,-0.29,-0.35,0.08,0.22,-0.12,-0.28,-0.31,0.17,-0.3,443.02
TXN4357,-0.21,-0.21,0.43,-0.32,-0.05,0.01,0.19,-0.07,0.1,-0.17,0.43,0.12,0.16,-0.19,-0.43,-0.4,-0.34,-0.09,0.07,0.14,-0.2,-0.14,0.34,0.15,0.02,0.24,0.19,-0.13,18.33
TXN4358,0.14,0.41,-0.01,0.28,-0.33,-0.11,-0.09,0.21,-0.35,-0.34,-0.24,0.31,0.19,-0.42,0.43,0.11,-0.36,-0.34,-0.11,-0.11,-0.3,0.43,-0.14,0.26,-0.4,0.01,0.07,0.35,946.24
TXN4359,0.01,-0.28,0.36,-0.37,0.44,-0.13,-0.13,0.08,-0.06,-0.02,0.0,0.09,0.44,0.01,0.29,0.08,-0.12,-0.28,-0.2,-0.4,0.21,0.12,-0.08,0.12,-0.0,0.41,0.16,0.06,1304.02
TXN4360,0.16,-0.27,-0.07,0.28,0.45,0.07,-0.06,-0.07,-0.15,0.15,-0.27,0.37,0.23,-0.43,0.1,0.06,0.3,-0.16,-0.31,0.27,-0.26,-0.21,0.07,0.36,-0.02,-0.09,-0.09,0.4,1605.08
TXN4361,0.19,-0.2,0.14,-0.04,0.06,0.28,0.45,-0.42,-0.09,0.06,0.18,0.41,0.4,-0.33,-0.39,0.19,0.21,-0.14,-0.03,-0.27,0.12,-0.2,0.21,-0.29,-0.32,0.32,-0.19,0.43,215.93
TXN4362,-0.38,0.41,-0.33,0.1,0.05,0.11,0.13,-0.01,0.41,-0.24,0.27,-0.11,-0.35,-0.1,-0.05,-0.05,-0.1,0.05,0.39,-0.37,-0.39,0.28,0.03,-0.36,0.44,0.07,0.35,-0.25,1518.18
TXN4363,0.19,0.31,-0.21,-0.06,0.02,0.01,-0.26,0.14,0.17,0.15,-0.21,-0.36,-0.37,0.02,0.39,-0.4,-0.44,-0.11,0.22,-0.14,0.13,-0.4,0.18,-0.04,0.21,0.45,0.3,0.12,1858.88
TXN4364,-0.36,0.35,0.17,0.39,-0.04,-0.4,0.38,-0.18,0.25,0.44,-0.3,0.05,0.28,-0.16,0.29,-0.18,0.32,-0.38,0.24,-0.33,-0.05,0.02,0.4,0.21,-0.21,-0.22,-0.17,0.36,351.06
TXN4365,-0.15,0.23,0.07,-0.28,0.03,-0.02,-0.37,-0.4,-0.45,-0.23,-0.2,0.43,0.17,-0.28,0.2,0.36,-0.15,0.28,0.21,-0.33,-0.15,0.09,-0.04,-0.37,0.43,-0.18,-0.19,-0.1,806.67
TXN4366,-0.42,0.11,-0.34,0.41,-0.35,0.44,-0.16,-0.1,-0.39,0.12,0.43,0.16,-0.13,-0.19,0.08,-0.34,0.31,0.17,-0.09,-0.14,0.1,0.03,-0.41,-0.19,0.35,-0.18,-0.31,0.11,800.8
TXN4367,0.11,-0.09,0.0,-0.43,-0.04,-0.13,0.19,-0.02,-0.02,0.13,0.25,-0.3,0.22,0.44,0.37,-0.42,-0.23,-0.23,0.15,0.06,-0.44,0.35,-0.3,0.14,0.41,-0.16,-0.19,0.15,1822.06
TXN4368,-0.35,-0.42,-0.33,0.26,0.45,0.24,0.29,0.3,0.04,-0.36,-0.08,0.37,0.38,0.25,-0.0,-0.32,-0.11,0.4,-0.1,-0.41,-0.4,-0.44,-0.3,-0.34,0.34,0.26,0.05,0.03,1542.16
