transaction_id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
TXN307,0.16,0.01,-0.31,-0.12,-0.33,-0.28,-0.06,0.28,-0.03,0.02,0.01,0.21,-0.39,-0.38,-0.3,0.41,-0.39,-0.22,0.16,0.29,0.21,-0.17,0.09,0.37,0.33,0.24,-0.43,0.15,789.23
TXN308,0.0,-0.41,-0.06,0.01,-0.2,0.33,0.31,0.16,0.05,-0.28,-0.36,-0.38,0.32,0.25,-0.15,-0.36,-0.09,-0.23,-0.38,-0.1,-0.19,-0.1,-0.35,-0.34,-0.17,-0.05,0.44,0.18,1672.42
TXN309,0.04,0.34,-0.15,-0.27,0.25,0.25,0.08,0.08,-0.36,0.15,-0.04,0.26,0.0,-0.4,-0.23,0.13,0.21,0.43,-0.04,0.39,0.25,-0.31,-0.25,0.33,0.06,-0.37,0.03,-0.1,481.88
TXN310,-0.24,-0.38,0.34,0.38,-0.27,0.3,-0.3,-0.23,-0.2,0.08,0.19,-0.39,0.34,-0.07,0.13,-0.35,0.17,-0.09,0.12,0.29,0.06,0.29,-0.42,-0.41,-0.19,0.39,-0.0,0.45,1721.05
TXN311,0.36,0.28,0.12,0.26,-0.02,0.32,0.11,-0.02,-0.36,0.38,0.27,0.41,0.35,0.29,0.06,-0.11,0.11,0.18,0.37,0.21,-0.07,-0.03,-0.42,-0.43,0.27,0.15,0.1,-0.19,1247.96
TXN312,-0.3,-0.26,0.24,-0.29,0.01,0.21,0.05,0.4,0.31,0.13,-0.16,0.4,-0.25,-0.37,0.36,-0.31,-0.26,0.43,0.29,-0.34,-0.26,-0.27,-0.2,0.38,0.04,0.14,0.25,0.09,864.63
TXN313,0.27,-0.22,0.33,0.03,-0.37,0.43,0.07,-0.41,-0.14,0.17,-0.4,0.23,-0.27,-0.09,-0.06,0.33,0.3,-0.33,-0.23,-0.1,-0.41,0.02,0.37,-0.28,-0.3,-0.12,0.2,0.36,79.88
TXN314,0.3,-0.19,0.23,-0.06,0.32,0.06,-0.19,0.31,0.06,0.05,0.34,-0.41,-0.32,-0.27,-0.18,0.15,0.11,0.44,-0.42,0.3,-0.15,0.14,0.33,-0.41,0.26,0.01,-0.27,-0.45,1715.88
TXN315,0.44,0.3,0.08,0.39,-0.01,-0.34,-0.08,-0.37,0.07,0.04,0.37,-0.33,0.21,-0.07,0.19,-0.39,-0.24,-0.24,-0.19,-0.05,0.25,0.21,0.39,-0.17,0.27,0.34,0.33,0.4,523.13
TXN316,-0.01,-0.43,0.28,0.35,-0.22,0.03,0.31,-0.11,-0.06,-0.26,0.41,0.13,0.32,0.36,0.1,-0.45,-0.16,-0.04,0.19,0.06,0.3,0.2,0.01,-0.26,0.14,-0.32,0.21,-0.42,871.63
TXN317,-0.45,0.32,0.44,-0.32,0.21,-0.21,-0.24,0.31,-0.27,-0.32,0.11,-0.29,0.39,-0.26,-0.39,-0.35,0.23,0.01,-0.13,0.41,-0.32,-0.11,-0.21,-0.21,-0.31,0.11,0.1,-0.19,1274.04
TXN318,0.39,0.22,0.19,-0.26,-0.0,-0.16,0.42,-0.42,0.15,0.03,-0.27,0.35,-0.23,0.32,0.09,0.11,0.2,-0.21,0.29,-0.03,-0.33,0.15,-0.13,-0.29,-0.39,0.34,-0.29,0.26,704.94
TXN319,0.44,0.29,0.26,0.27,-0.19,-0.24,0.01,0.4,-0.41,0.44,-0.41,0.05,-0.39,-0.31,0.08,0.23,-0.09,0.33,-0.36,0.23,-0.23,0.32,-0.15,0.27,-0.38,-0.17,0.24,-0.44,231.39
TXN320,-0.12,0.13,0.34,0.3,-0.02,0.18,-0.39,-0.05,0.3,0.14,-0.36,-0.37,0.15,-0.31,0.02,0.35,0.08,-0.42,-0.36,0.1,-0.13,-0.24,0.26,-0.43,0.39,-0.16,0.26,0.06,763.84
TXN321,-0.05,0.29,0.35,-0.06,0.37,-0.18,0.21,0.16,-0.39,-0.16,-0.39,-0.01,-0.25,-0.28,0.09,-0.2,-0.37,0.13,-0.07,0.36,-0.06,0.33,0.42,-0.15,0.24,-0.42,0.37,-0.38,437.92
TXN322,-0.34,0.27,0.08,-0.06,-0.12,0.05,-0.35,0.1,0.32,0.09,0.37,-0.28,-0.18,-0.07,-0.16,-0.44,-0.37,-0.34,-0.29,-0.06,0.02,0.03,0.04,-0.03,0.39,0.04,0.36,-0.36,1525.19
TXN323,-0.37,-0.17,-0.03,0.22,-0.0,0.28,-0.28,0.17,0.08,0.29,-0.13,0.25,0.43,-0.02,-0.3,0.26,0.32,0.09,-0.01,0.45,0.03,-0.04,0.33,0.32,0.31,-0.44,-0.26,0.22,558.66
TXN324,0.17,-0.41,0.4,-0.13,-0.38,0.43,-0.37,-0.03,0.07,-0.19,0.19,-0.45,-0.29,0.26,-0.34,-0.06,-0.43,-0.34,-0.07,-0.17,0.42,-0.36,-0.08,-0.22,0.28,0.26,-0.26,-0.28,853.25
TXN325,-0.33,-0.0,0.25,-0.39,-0.1,-0.33,-0.4,-0.08,0.3,0.24,-0.06,-0.05,-0.23,-0.4,-0.41,-0.28,0.2,-0.15,0.04,0.2,0.21,0.07,-0.16,0.07,0.23,-0.34,0.33,-0.2,923.72
TXN326,0.33,-0.06,0.21,-0.18,0.17,0.04,-0.29,0.07,-0.03,0.34,-0.04,-0.33,0.06,0.27,0.37,-0.1,0.03,-0.37,-0.03,0.33,-0.22,0.02,0.11,-0.01,0.36,0.4,-0.06,0.18,880.63
TXN327,-0.43,0.07,0.13,-0.24,0.02,-0.13,-0.07,-0.32,0.17,-0.08,0.35,-0.12,0.12,0.01,0.21,0.1,0.29,-0.35,-0.27,0.39,0.41,0.44,-0.01,0.02,0.37,0.26,0.43,-0.44,1141.83
TXN328,-0.44,-0.29,-0.37,-0.3,-0.12,0.35,-0.17,-0.31,-0.31,-0.32,-0.25,-0.25,-0.1,0.38,-0.14,-0.32,-0.41,-0.44,-0.17,0.32,0.43,0.02,-0.31,-0.41,-0.33,0.04,-0.0,-0.09,1020.53
TXN329,0.4,0.1,0.23,0.14,-0.14,-0.14,0.18,0.21,0.35,0.24,-0.23,-0.39,0.08,-0.41,0.05,-0.17,-0.19,-0.42,-0.34,0.32,0.16,-0.16,0.21,0.07,-0.11,-0.31,0.18,0.19,1802.36
TXN330,0.32,0.12,0.27,-0.26,-0.31,0.15,-0.03,0.41,-0.21,0.13,-0.29,-0.21,0.33,-0.23,-0.37,-0.02,-0.13,0.27,0.43,0.35,-0.08,0.21,0.35,-0.17,-0.05,-0.33,0.29,0.4,1539.39
TXN331,-0.32,0.41,0.31,0.28,-0.27,-0.11,-0.32,0.28,0.36,0.04,-0.27,0.37,0.35,0.41,0.4,-0.4,0.04,0.2,-0.15,-0.13,0.14,0.04,0.41,0.15,0.42,-0.06,0.01,0.38,216.01
TXN332,0.13,-0.45,-0.01,-0.0,0.13,-0.24,0.25,0.36,-0.16,-0.25,-0.43,0.39,-0.12,-0.08,-0.08,0.16,-0.04,-0.25,0.15,0.03,-0.16,-0.37,-0.29,-0.3,0.07,-0.25,-0.08,0.21,526.47
TXN333,0.21,0.21,-0.4,0.26,0.25,0.06,0.07,0.43,0.18,-0.09,-0.31,0.22,-0.39,0.0,0.14,0.27,0.14,-0.03,0.07,-0.43,-0.19,0.15,0.05,-0.32,-0.3,0.25,0.17,0.35,1941.35
TXN334,-0.2,-0.11,-0.43,-0.2,-0.39,-0.16,-0.32,0.43,-0.06,0.02,0.13,0.31,-0.06,-0.26,-0.09,0.21,-0.18,-0.2,-0.03,0.37,-0.42,0.08,-0.42,-0.4,0.25,0.03,-0.13,-0.09,1451.76
TXN335,-0.0,0.4,-0.02,-0.41,-0.4,-0.17,0.37,0.24,-0.36,0.14,-0.44,0.29,0.43,-0.28,-0.06,-0.05,-0.13,-0.43,0.43,-0.26,-0.36,0.14,0.37,0.28,-0.37,0.01,-0.42,0.11,1141.82
TXN336,-0.25,0.41,0.34,0.38,-0.16,-0.2,-0.06,-0.43,-0.2,0.01,-0.03,0.39,-0.3,-0.08,0.23,-0.4,0.44,0.04,0.11,0.14,-0.29,0.44,-0.4,-0.17,0.04,-0.27,-0.13,0.18,450.48
TXN337,-0.43,-0.14,0.22,-0.07,-0.04,-0.27,-0.19,-0.33,-0.4,-0.12,-0.33,0.42,-0.29,-0.06,0.29,-0.04,-0.16,0.34,0.04,0.02,-0.16,-0.39,-0.02,0.32,-0.19,-0.08,-0.05,-0.43,762.79
TXN338,-0.38,-0.42,0.45,0.29,-0.3,-0.09,-0.17,-0.42,-0.19,-0.12,0.36,-0.16,0.02,0.06,0.15,0.2,-0.11,-0.13,-0.3,-0.41,-0.13,-0.39,0.23,0.43,0.13,-0.1,0.36,-0.29,728.24
TXN339,-0.22,-0.24,-0.26,-0.38,0.33,0.31,-0.28,-0.2,-0.32,-0.15,-0.02,0.18,0.22,-0.09,-0.27,-0.35,-0.14,-0.08,-0.14,0.18,-0.37,0.34,0.45,-0.35,-0.26,0.12,-0.34,-0.27,1722.98
TXN340,-0.31,-0.14,0.19,0.36,0.28,0.35,-0.05,-0.15,-0.25,-0.12,-0.1,-0.04,-0.25,0.29,0.05,0.31,-0.14,0.21,0.16,0.17,-0.03,-0.27,-0.29,0.13,0.22,0.19,0.11,-0.06,1562.75
TXN341,0.4,0.21,-0.24,-0.38,-0.06,-0.29,-0.06,-0.37,-0.23,0.03,0.27,-0.39,-0.44,-0.14,-0.04,-0.32,-0.28,0.35,0.22,-0.06,0.41,-0.42,0.02,-0.19,0.06,0.43,0.4,0.16,1960.12
TXN342,0.36,-0.12,0.14,0.03,-0.25,-0.01,-0.14,-0.11,0.43,-0.17,0.24,-0.44,0.02,0.3,0.32,0.17,0.25,0.04,-0.43,0.16,-0.21,-0.06,0.25,-0.07,-0.13,0.06,-0.36,0.04,1504.39
TXN343,-0.38,0.04,-0.12,0.32,0.09,-0.27,0.35,0.13,-0.35,0.33,-0.45,-0.31,0.07,-0.04,-0.13,-0.35,0.39,0.11,0.42,-0.12,0.37,0.42,-0.43,-0.07,0.12,-0.14,-0.21,0.01,1203.6
TXN344,-0.39,0.26,0.07,0.01,-0.39,0.33,-0.26,-0.37,0.27,0.21,0.05,-0.33,0.42,-0.28,0.34,0.25,0.05,0.33,-0.32,0.44,0.27,-0.24,-0.2,0.41,0.08,-0.14,-0.12,0.24,1121.87
TXN345,-0.32,-0.13,0.14,-0.26,-0.32,-0.27,0.3,0.06,0.11,-0.02,-0.45,0.11,0.32,-0.1,0.07,0.16,0.03,-0.21,0.43,0.33,-0.17,-0.38,-0.17,-0.22,-0.45,0.4,-0.23,-0.17,1578.68
TXN346,0.38,-0.42,-0.17,-0.41,-0.16,-0.11,0.12,0.21,-0.33,-0.19,0.43,0.42,-0.02,-0.43,0.45,0.33,-0.33,0.38,-0.4,0.2,-0.13,0.04,0.15,-0.34,0.21,0.18,0.07,0.02,1234.64
TXN347,-0.31,0.15,0.4,-0.2,0.34,0.28,0.13,0.33,0.08,0.08,0.03,0.43,0.28,-0.19,-0.16,0.45,-0.23,-0.13,-0.42,0.13,0.06,0.34,0.38,0.29,-0.44,-0.34,0.31,-0.12,632.75
TXN348,0.03,0.4,0.18,0.09,0.15,-0.36,-0.09,-0.31,0.15,0.24,0.45,-0.36,-0.09,0.25,-0.23,-0.2,0.29,-0.25,0.12,0.42,-0.03,-0.31,0.24,0.06,-0.08,0.12,0.08,0.1,207.67
TXN349,-0.28,0.11,0.1,0.05,-0.13,-0.21,0.39,0.26,-0.41,-0.37,-0.03,-0.23,-0.09,0.11,-0.08,0.27,-0.17,-0.26,0.43,-0.05,-0.26,-0.23,0.34,-0.06,-0.27,0.23,0.16,-0.04,85.37
TXN350,0.09,-0.39,0.3,-0.02,-0.2,-0.42,-0.05,0.05,0.41,0.39,0.05,0.01,-0.35,-0.03,0.4,-0.23,0.32,-0.43,0.16,-0.26,-0.22,-0.37,-0.12,0.17,0.3,0.42,-0.45,-0.3,734.97
TXN351,0.09,-0.38,-0.12,0.4,0.12,-0.13,0.25,0.27,-0.22,0.19,0.37,-0.19,0.06,-0.24,0.13,-0.22,-0.24,-0.3,0.3,-0.01,0.17,0.08,-0.05,0.33,-0.15,0.1,-0.25,-0.27,768.38
TXN352,-0.15,0.34,0.16,0.13,-0.13,-0.22,0.03,0.45,-0.23,0.26,0.15,-0.44,-0.23,0.15,-0.39,0.37,0.28,-0.12,0.12,-0.05,0.43,0.19,0.06,-0.44,0.0,0.16,0.42,0.25,1760.4
TXN353,-0.16,-0.12,-0.08,-0.13,-0.4,0.02,-0.38,-0.4,0.27,-0.31,-0.2,-0.27,-0.23,-0.18,-0.26,0.36,0.13,0.22,-0.29,0.02,0.22,0.42,-0.38,-0.44,-0.26,-0.11,-0.03,-0.26,1447.89
TXN354,0.3,0.44,-0.18,-0.14,0.4,0.35,0.16,0.34,-0.15,-0.21,0.43,0.44,0.39,-0.32,-0.41,-0.15,-0.39,-0.28,0.38,0.13,0.36,0.3,0.02,0.11,-0.31,-0.21,0.31,-0.05,1870.86
TXN355,-0.03,-0.2,0.23,0.16,-0.09,-0.4,-0.22,0.14,0.06,-0.03,-0.31,-0.35,-0.17,-0.09,-0.09,-0.3,-0.29,0.14,0.09,0.02,0.08,0.09,-0.22,-0.23,-0.11,0.42,0.04,-0.38,774.84
TXN356,-0.42,0.22,0.15,-0.32,-0.41,0.21,-0.38,-0.03,-0.06,-0.37,-0.29,0.04,0.2,-0.23,-0.04,0.09,0.3,-0.31,-0.17,-0.21,-0.06,-0.14,0.36,-0.37,-0.33,0.06,0.14,-0.06,686.85
TXN357,0.15,-0.38,0.09,-0.36,0.36,0.06,0.17,-0.1,-0.36,0.08,0.22,0.38,0.43,0.13,0.15,-0.19,-0.22,-0.03,-0.44,-0.07,-0.34,-0.26,0.03,0.39,0.24,0.38,-0.08,0.26,1902.63
TXN358,-0.12,0.25,-0.21,-0.07,0.2,0.2,-0.21,0.04,-0.11,-0.19,0.15,-0.09,-0.04,-0.24,-0.13,0.25,0.22,-0.42,-0.39,-0.28,-0.28,-0.41,-0.43,0.33,0.43,0.36,0.16,-0.14,517.89
TXN359,0.32,-0.31,0.43,-0.39,-0.32,-0.01,-0.22,-0.1,0.0,-0.11,-0.05,-0.07,-0.3,-0.23,-0.13,0.23,-0.37,0.16,-0.42,0.13,-0.06,-0.41,-0.18,-0.29,0.43,-0.1,-0.11,0.14,1130.77
TXN360,-0.24,0.06,0.42,0.33,-0.1,0.12,0.37,-0.21,0.34,-0.18,0.39,0.25,-0.41,0.28,-0.44,-0.24,-0.13,0.2,-0.12,-0.37,0.3,-0.02,-0.43,-0.12,0.37,-0.3,0.16,-0.07,464.46
TXN361,0.02,-0.34,0.14,-0.44,0.24,-0.26,-0.43,0.34,0.14,-0.16,0.11,-0.09,-0.18,-0.05,-0.03,0.31,0.18,-0.12,-0.16,0.21,-0.42,0.24,-0.29,0.36,0.15,0.19,0.23,0.25,1559.81
TXN362,0.34,-0.25,0.04,0.33,-0.12,-0.34,0.26,-0.3,-0.07,-0.42,-0.19,0.07,0.01,-0.42,0.23,-0.0,-0.3,-0.03,-0.2,0.2,0.34,0.27,-0.24,0.27,-0.14,0.39,-0.28,0.13,1987.41
TXN363,0.03,-0.26,0.29,-0.28,-0.43,-0.03,0.27,0.03,-0.23,0.09,0.25,0.26,-0.31,-0.36,0.08,-0.07,0.45,0.43,0.1,-0.35,0.35,0.35,-0.31,0.43,-0.12,0.01,-0.35,-0.13,1397.34
TXN364,-0.3,0.37,-0.32,-0.41,-0.18,0.31,0.1,-0.43,-0.07,0.31,-0.15,0.26,0.09,-0.22,-0.04,0.39,0.08,0.2,-0.37,0.25,0.19,0.26,0.41,0.42,-0.34,-0.22,0.14,0.12,511.87
TXN365,0.39,-0.02,-0.44,-0.45,0.45,0.13,-0.37,0.18,0.11,0.41,0.45,-0.36,0.05,0.21,-0.3,-0.09,0.34,0.44,0.01,-0.21,-0.37,0.07,0.13,0.37,-0.15,-0.34,0.3,0.01,1350.86
TXN366,0.1,0.28,0.44,0.25,0.06,-0.16,-0.3,-0.34,0.18,0.43,-0.01,0.09,0.03,0.3,-0.1,-0.33,-0.11,0.1,0.04,-0.03,0.29,0.35,-0.25,0.36,0.31,0.15,0.06,0.3,853.4
TXN367,0.17,-0.38,-0.14,-0.33,-0.05,-0.29,0.18,-0.23,0.16,-0.34,-0.14,-0.05,-0.22,-0.13,0.16,0.45,-0.12,-0.35,0.34,0.43,0.19,0.41,-0.27,-0.33,0.24,0.17,0.19,-0.01,1703.51
TXN368,0.39,0.38,-0.3,0.02,-0.11,-0.18,0.17,0.41,-0.22,0.21,0.33,0.21,0.41,0.32,0.13,0.4,0.41,0.4,0.07,0.08,0.3,-0.22,0.37,0.38,-0.38,0.24,-0.07,-0.02,212.11
TXN369,-0.04,-0.23,0.05,0.07,-0.03,0.35,-0.07,-0.19,0.04,0.0,-0.38,-0.13,0.17,-0.28,0.38,0.27,-0.31,0.14,0.0,-0.1,-0.44,-0.06,-0.41,-0.29,0.03,-0.01,-0.09,0.23,1676.25
TXN370,-0.41,0.32,0.1,0.35,-0.04,-0.35,0.13,-0.18,-0.11,0.45,-0.28,0.27,-0.39,0.43,-0.27,-0.01,-0.23,-0.14,-0.09,0.19,-0.22,0.08,0.28,-0.31,0.15,0.04,-0.38,-0.25,1824.12
TXN371,-0.2,-0.01,-0.16,0.04,-0.37,0.43,0.38,0.19,0.07,-0.4,0.09,0.03,-0.41,0.29,0.39,0.38,-0.03,-0.37,-0.43,-0.06,0.07,0.39,0.31,0.38,0.36,0.33,-0.14,-0.01,532.45
TXN372,0.16,0.19,-0.38,0.13,0.09,0.29,0.28,0.14,-0.12,0.04,-0.31,0.07,-0.38,-0.39,-0.03,0.33,0.01,0.41,-0.02,0.42,0.27,0.32,-0.2,0.28,0.38,-0.15,0.2,0.03,396.93
TXN373,0.09,-0.13,-0.05,0.42,-0.4,0.29,0.34,0.1,-0.28,0.07,-0.28,-0.29,0.11,-0.19,0.0,-0.27,0.17,-0.11,0.38,0.39,0.13,0.17,-0.35,0.12,0.4,0.38,-0.14,0.15,162.64
TXN374,0.21,-0.43,-0.13,-0.21,-0.3,-0.2,0.07,-0.22,-0.26,0.43,-0.02,0.09,0.44,-0.03,-0.18,-0.16,-0.08,0.02,-0.18,-0.35,-0.14,0.3,0.3,0.36,0.0,0.11,0.33,-0.29,1340.31
TXN375,-0.39,-0.16,0.17,-0.28,0.38,-0.18,0.4,0.3,-0.0,0.08,0.13,-0.06,0.42,0.25,0.4,-0.38,0.02,0.43,0.4,0.42,0.27,0.28,-0.1,-0.21,0.28,0.29,0.21,-0.44,1097.97
TXN376,0.45,-0.03,-0.26,-0.24,-0.27,0.08,-0.26,0.32,-0.02,-0.06,-0.13,0.22,-0.44,-0.09,0.04,0.05,-0.37,0.23,-0.18,-0.16,-0.15,-0.12,-0.05,0.29,0.05,0.19,0.17,0.24,112.92
TXN377,-0.4,-0.29,0.4,-0.13,0.36,0.42,0.06,-0.08,-0.11,-0.18,-0.13,0.01,0.45,-0.08,0.39,-0.14,-0.02,-0.37,0.2,-0.18,-0.38,0.37,0.04,-0.38,-0.07,0.01,0.28,0.14,1464.35
TXN378,0.37,-0.07,0.42,-0.19,0.1,0.18,0.05,0.37,0.11,-0.1,0.23,-0.41,0.25,0.2,-0.32,-0.0,-0.05,0.13,-0.18,0.43,0.01,-0.19,0.3,-0.29,0.16,-0.19,0.44,0.4,331.12
TXN379,-0.22,0.43,-0.29,-0.19,0.1,-0.04,0.42,-0.35,0.05,0.09,-0.15,0.18,0.42,-0.41,0.36,-0.37,0.22,-0.33,0.16,0.02,0.04,0.39,0.14,-0.43,0.03,0.13,0.09,-0.06,942.31
TXN380,0.11,-0.25,-0.4,-0.37,0.07,0.14,0.28,0.07,-0.06,-0.19,-0.29,0.16,-0.36,-0.22,0.36,0.17,0.02,0.31,0.32,-0.32,-0.18,0.07,0.4,0.3,-0.27,-0.05,-0.42,0.19,865.12
TXN381,-0.4,-0.43,-0.15,-0.26,0.14,0.33,0.39,-0.11,0.21,-0.41,-0.3,0.22,0.29,0.38,0.05,-0.35,-0.0,0.23,-0.13,-0.24,-0.35,0.01,-0.17,0.26,0.39,0.12,0.22,-0.02,1171.4
TXN382,-0.11,0.04,-0.32,-0.24,0.34,-0.45,0.31,0.22,-0.35,-0.22,0.1,-0.09,0.05,-0.2,-0.33,0.1,-0.45,-0.06,0.19,0.13,-0.4,0.4,0.31,0.0,0.0,-0.37,-0.19,-0.22,521.53
TXN383,-0.24,0.2,0.28,-0.2,-0.07,-0.28,-0.3,0.33,-0.16,0.3,0.03,0.06,-0.31,-0.05,-0.06,-0.07,0.24,-0.24,0.23,0.31,0.22,-0.35,0.19,-0.18,0.0,0.28,0.29,-0.24,996.21
TXN384,0.3,-0.38,0.39,-0.42,-0.03,0.15,-0.29,-0.15,0.14,0.43,0.07,-0.44,-0.16,0.32,-0.32,0.26,-0.07,-0.15,0.14,0.32,-0.1,-0.02,0.21,-0.36,0.39,0.23,-0.01,-0.39,1410.96
TXN385,-0.1,-0.27,-0.13,0.18,-0.14,0.26,-0.11,0.38,0.16,0.29,0.18,-0.21,0.22,-0.45,-0.34,0.3,-0.17,-0.45,0.28,0.16,-0.26,0.09,0.06,0.44,-0.03,-0.25,0.04,0.24,210.55
TXN386,0.09,-0.25,-0.12,-0.11,0.05,0.17,0.13,0.16,-0.34,-0.15,0.19,-0.43,-0.24,0.21,0.01,0.13,0.13,0.35,-0.36,0.21,0.42,0.35,-0.26,0.36,-0.37,0.44,0.24,0.18,213.61
TXN387,-0.4,-0.29,-0.24,0.09,-0.12,0.4,-0.14,0.32,0.1,0.42,0.42,-0.05,-0.18,-0.31,0.32,0.17,-0.04,-0.03,-0.03,-0.04,0.33,0.43,-0.44,-0.12,-0.33,-0.17,-0.23,0.14,516.23
TXN388,0.3,-0.19,-0.09,0.43,-0.4,0.39,0.37,0.01,0.05,0.28,-0.13,0.3,-0.29,-0.11,-0.13,-0.13,0.33,-0.17,-0.11,-0.05,0.43,-0.09,-0.18,0.05,0.29,0.41,-0.35,-0.42,676.78
TXN389,-0.41,0.44,0.42,0.13,-0.21,-0.29,0.26,0.33,-0.05,-0.08,-0.16,0.2,-0.03,0.1,0.11,0.1,-0.3,0.38,0.24,-0.19,-0.04,-0.23,0.03,0.15,-0.34,-0.33,-0.29,0.06,565.82
TXN390,0.36,0.03,-0.45,-0.28,0.34,-0.1,0.31,0.03,0.04,-0.11,-0.03,-0.14,-0.07,0.38,0.17,0.29,0.14,-0.11,-0.35,-0.02,-0.39,-0.01,0.07,0.25,0.13,-0.13,0.17,-0.34,762.58
TXN391,-0.12,-0.11,-0.25,-0.18,0.05,-0.11,0.37,0.36,-0.04,-0.15,-0.23,-0.33,-0.27,0.4,0.16,0.12,-0.14,-0.39,-0.38,0.25,0.13,-0.13,-0.02,-0.4,-0.1,0.01,0.32,0.01,1051.92
TXN392,0.41,-0.14,0.23,-0.02,0.05,-0.05,0.4,0.22,-0.02,-0.03,-0.21,-0.32,-0.38,-0.15,0.05,0.2,0.43,0.34,-0.41,-0.42,-0.29,-0.25,0.06,0.36,-0.2,-0.42,0.02,-0.29,716.71
TXN393,-0.27,-0.02,-0.22,0.36,-0.36,-0.29,0.15,0.15,0.43,0.38,0.22,0.08,-0.2,0.44,0.35,-0.43,0.16,-0.14,-0.13,0.16,-0.25,0.19,0.06,-0.2,-0.15,-0.17,0.11,-0.33,1561.98
TXN394,0.26,0.33,0.33,0.31,0.41,-0.32,-0.22,-0.43,0.31,0.29,-0.27,-0.17,-0.23,0.44,-0.37,-0.05,-0.11,-0.05,-0.36,0.44,0.44,-0.06,0.02,-0.29,-0.08,0.27,0.11,0.14,326.75
TXN395,0.14,-0.17,-0.4,-0.41,-0.3,-0.08,-0.31,0.17,0.44,-0.15,0.18,-0.07,-0.44,-0.42,0.19,-0.15,0.38,0.01,-0.27,0.25,0.36,0.0,0.2,-0.3,0.39,-0.41,0.38,-0.01,447.06
TXN396,0.17,0.27,-0.17,0.15,0.32,-0.0,0.13,-0.22,0.16,-0.41,-0.01,0.17,0.24,0.41,0.27,-0.0,-0.03,-0.06,-0.17,0.16,-0.41,0.44,-0.27,0.16,0.21,0.22,0.12,-0.28,1612.95
TXN397,0.24,-0.23,-0.31,0.12,0.11,0.02,-0.37,0.12,0.12,0.13,-0.01,0.11,-0.43,-0.39,0.34,0.22,-0.28,-0.1,-0.12,0.42,0.03,0.38,0.23,-0.34,0.43,0.36,0.11,-0.45,1233.82
TXN398,-0.25,0.28,0.2,-0.1,-0.36,-0.43,0.33,0.01,-0.11,-0.09,0.31,-0.11,-0.15,0.22,-0.45,-0.33,0.35,-0.04,0.38,-0.31,0.44,0.4,-0.03,0.21,-0.4,-0.17,-0.11,0.06,43.86
TXN399,0.41,-0.08,0.0,-0.15,0.19,-0.15,-0.02,-0.1,0.26,-0.44,-0.26,-0.34,-0.2,-0.01,0.19,0.1,0.04,-0.34,-0.12,-0.24,-0.03,-0.31,0.4,0.03,-0.37,0.04,0.11,-0.09,472.01
TXN400,0.27,-0.25,0.28,-0.21,0.16,-0.18,0.17,0.25,-0.07,0.25,-0.04,-0.41,0.09,-0.26,-0.31,0.2,-0.01,0.07,0.16,-0.43,-0.07,0.13,-0.41,-0.21,0.09,0.31,-0.43,-0.03,1419.93
TXN401,0.07,0.33,-0.3,0.15,0.38,0.15,-0.2,0.06,-0.29,0.18,0.34,0.12,0.34,0.01,-0.28,-0.17,0.16,0.38,-0.34,0.27,-0.38,0.39,0.23,-0.2,-0.18,-0.34,-0.08,0.05,1555.02
TXN402,-0.28,0.36,-0.21,0.09,0.34,-0.1,0.16,0.31,-0.01,0.37,-0.33,-0.35,-0.1,-0.23,-0.07,0.11,0.22,0.17,0.08,-0.41,0.09,0.33,-0.23,0.15,-0.27,-0.34,-0.16,0.17,1624.25
TXN403,0.14,-0.12,-0.21,-0.44,-0.43,0.3,-0.28,0.32,0.26,-0.24,-0.38,-0.06,0.26,-0.22,-0.02,0.27,0.16,0.33,-0.33,0.06,0.18,-0.33,-0.35,0.3,0.28,0.16,-0.24,-0.38,1019.81
TXN404,0.39,-0.34,-0.44,-0.24,-0.3,0.44,0.3,-0.01,-0.42,0.23,0.3,-0.07,0.33,-0.19,0.4,-0.31,0.29,0.21,0.22,0.39,0.14,0.25,0.04,-0.11,-0.16,0.09,-0.42,-0.16,876.22
TXN405,-0.21,-0.27,-0.34,0.17,0.29,-0.42,0.07,0.42,0.0,0.35,0.02,0.07,0.33,0.17,-0.35,0.43,0.41,0.14,-0.11,-0.18,0.31,0.44,-0.29,0.08,0.44,0.28,-0.27,0.01,853.21
TXN406,0.27,-0.35,-0.13,0.26,0.41,-0.41,-0.08,-0.29,0.36,0.41,0.2,0.06,0.26,0.29,0.09,0.38,0.34,0.32,-0.04,-0.01,0.07,0.31,0.13,-0.17,-0.34,-0.37,0.4,0.21,730.26
TXN407,0.04,-0.13,-0.01,0.12,-0.17,-0.18,-0.05,-0.2,0.4,0.25,0.13,0.3,-0.39,0.41,0.4,-0.27,0.21,-0.41,-0.17,-0.4,-0.17,0.25,0.31,0.01,-0.24,0.11,-0.18,0.22,907.28
TXN408,0.08,0.25,-0.29,0.15,0.35,-0.17,0.41,0.2,0.27,-0.31,0.29,0.24,0.11,0.04,0.34,-0.14,0.38,0.09,-0.38,-0.06,0.22,0.01,-0.05,-0.41,-0.06,-0.45,-0.24,-0.38,101.15
