transaction_id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
TXN9114,-0.22,0.4,0.01,-0.23,0.05,-0.05,-0.41,-0.21,-0.21,-0.04,-0.1,0.14,-0.18,0.32,-0.02,0.1,-0.08,0.32,-0.13,-0.29,-0.38,-0.22,-0.05,-0.06,-0.02,0.26,-0.14,-0.43,43.94
TXN9115,0.35,0.07,0.43,-0.14,-0.15,-0.39,-0.42,-0.25,0.41,-0.44,0.01,0.07,-0.16,0.17,-0.29,0.41,-0.26,-0.42,0.07,-0.23,0.1,0.17,0.11,0.03,0.08,-0.26,-0.09,-0.17,581.89
TXN9116,0.43,0.16,-0.44,-0.29,-0.02,0.01,-0.01,-0.34,0.23,-0.17,0.41,0.34,-0.45,-0.03,-0.31,0.44,0.17,0.39,-0.39,-0.19,-0.13,0.31,-0.15,0.29,0.41,-0.02,-0.2,0.19,1378.86
TXN9117,0.21,0.04,0.29,-0.38,-0.39,0.39,0.37,0.02,0.29,0.05,0.41,0.45,0.08,0.3,0.43,-0.43,-0.19,0.08,-0.04,0.12,0.06,0.28,0.39,-0.32,-0.13,-0.12,-0.17,0.4,958.54
TXN9118,0.05,-0.43,0.34,-0.01,-0.22,-0.26,-0.4,-0.42,-0.31,-0.01,-0.23,0.08,-0.29,0.2,0.02,0.21,0.14,-0.09,-0.45,0.37,-0.17,-0.19,0.11,-0.16,0.28,0.26,0.04,0.31,1852.73
TXN9119,-0.38,0.3,-0.31,0.19,-0.18,-0.17,-0.09,-0.43,0.42,-0.4,0.19,-0.22,-0.32,-0.26,-0.15,-0.39,-0.36,0.07,-0.07,-0.21,-0.15,-0.37,0.25,0.38,0.44,0.24,0.29,0.14,40.24
TXN9120,0.03,-0.05,0.44,-0.23,-0.37,0.3,0.37,-0.11,-0.22,-0.19,0.02,0.42,0.19,-0.15,-0.44,-0.05,-0.35,-0.3,-0.22,-0.14,-0.07,-0.31,0.14,0.42,0.4,0.41,0.05,0.35,382.83
TXN9121,-0.09,0.19,-0.13,0.19,0.19,-0.07,0.2,-0.31,0.44,0.12,-0.14,0.4,0.05,-0.01,0.11,-0.33,-0.31,0.34,-0.42,-0.11,-0.18,-0.32,-0.31,-0.13,-0.3,-0.36,-0.09,-0.23,1142.94
TXN9122,0.28,-0.23,-0.37,0.0,0.26,0.03,0.35,0.02,-0.04,0.26,-0.41,0.23,-0.28,0.04,0.4,-0.23,0.13,-0.2,-0.11,-0.04,-0.12,0.07,-0.0,0.32,0.02,0.37,0.44,-0.34,1165.13
TXN9123,-0.1,0.19,-0.06,0.13,0.21,-0.44,0.31,-0.31,0.22,-0.41,0.34,-0.09,-0.36,-0.1,0.07,0.14,-0.28,0.43,-0.38,0.04,-0.11,0.31,-0.06,-0.32,0.13,0.42,0.14,0.25,869.29
TXN9124,-0.3,0.25,-0.07,0.39,-0.04,0.02,-0.29,-0.36,-0.15,-0.3,-0.35,0.07,-0.15,-0.01,0.02,-0.33,-0.16,-0.22,0.29,0.12,0.18,0.19,0.02,0.13,0.15,-0.25,0.12,-0.06,1407.24
TXN9125,-0.14,0.17,-0.13,0.21,-0.15,0.22,-0.2,-0.07,0.14,-0.04,0.04,-0.15,0.27,-0.43,0.08,-0.01,0.38,0.01,-0.33,0.38,0.36,-0.28,-0.01,0.37,0.08,-0.24,0.34,0.11,48.09
TXN9126,0.15,-0.35,0.23,0.06,0.21,-0.31,0.21,0.24,0.33,-0.17,0.24,0.03,0.35,-0.17,0.31,-0.28,-0.17,-0.17,-0.08,0.39,0.03,0.29,-0.43,-0.17,0.39,-0.44,0.17,-0.06,1236.39
TXN9127,-0.06,-0.32,-0.05,0.23,-0.04,0.37,-0.27,0.21,0.33,-0.06,0.26,0.36,-0.3,0.39,0.14,0.27,0.03,-0.34,0.09,-0.23,0.16,0.17,-0.37,0.23,0.02,0.36,0.38,0.25,1463.14
TXN9128,-0.07,0.07,0.15,0.24,0.38,-0.27,0.13,0.37,-0.13,0.3,0.24,-0.19,-0.21,-0.29,0.2,-0.38,0.2,0.08,0.22,0.26,-0.04,-0.11,-0.43,0.42,0.09,0.2,0.3,-0.02,705.27
TXN9129,0.22,-0.41,0.41,-0.38,-0.23,-0.34,-0.4,-0.01,-0.45,0.04,0.3,-0.08,-0.08,-0.03,0.12,-0.26,-0.06,0.29,0.39,0.03,0.41,0.25,-0.19,-0.23,-0.36,0.43,0.08,-0.44,803.05
TXN9130,0.14,-0.15,0.42,-0.14,0.26,0.13,-0.08,0.13,0.27,0.41,-0.23,-0.29,-0.08,0.19,-0.35,0.28,0.26,-0.09,-0.07,0.2,-0.01,-0.32,0.21,-0.04,-0.13,-0.09,-0.3,0.38,989.92
TXN9131,-0.31,0.24,-0.13,-0.03,0.11,0.39,-0.38,0.08,-0.19,-0.35,0.42,0.15,0.3,0.44,0.11,-0.35,0.38,-0.45,0.2,0.43,0.21,0.12,-0.02,0.1,0.35,0.17,0.43,-0.26,1598.26
TXN9132,0.12,0.28,-0.05,-0.15,0.18,0.28,0.34,0.11,0.09,0.03,0.22,0.17,0.27,-0.32,0.26,-0.23,0.19,-0.36,-0.28,0.31,-0.01,-0.44,0.11,0.28,0.24,-0.12,0.21,0.07,527.38
TXN9133,-0.21,0.15,-0.07,0.05,-0.21,0.36,-0.22,0.12,-0.42,-0.34,0.09,-0.31,-0.07,-0.36,0.11,-0.19,0.02,-0.01,-0.16,0.09,0.1,-0.17,0.44,-0.0,-0.16,-0.24,-0.39,0.2,1101.54
TXN9134,-0.25,0.38,-0.33,-0.44,0.41,-0.08,-0.14,-0.41,0.27,-0.03,0.2,0.22,-0.24,0.08,-0.26,-0.36,0.2,0.16,0.04,0.05,0.16,-0.21,-0.23,0.19,0.16,-0.3,-0.07,-0.04,228.12
TXN9135,-0.43,0.11,-0.3,0.15,-0.09,0.1,-0.36,0.04,0.22,0.33,0.08,0.09,-0.13,0.4,-0.01,0.39,0.3,-0.29,-0.19,-0.1,0.39,0.24,0.11,-0.41,-0.35,0.21,-0.0,0.19,367.92
TXN9136,0.1,0.04,0.38,0.19,0.22,-0.26,0.37,-0.33,-0.32,-0.18,-0.04,0.07,-0.06,-0.0,0.28,0.1,-0.09,-0.44,0.19,0.42,-0.29,0.13,0.38,-0.02,-0.14,-0.24,0.03,0.35,1104.04
TXN9137,-0.37,-0.17,0.33,-0.4,-0.23,-0.11,0.03,0.05,0.25,0.1,-0.15,-0.04,0.17,-0.06,-0.04,-0.39,0.41,-0.33,0.07,0.4,0.13,-0.2,-0.33,-0.05,-0.05,-0.39,0.41,-0.04,694.9
TXN9138,-0.09,-0.33,-0.15,0.32,0.18,-0.22,0.4,0.02,-0.29,0.32,0.19,0.12,0.4,0.01,0.34,0.43,0.0,0.11,-0.29,-0.44,0.44,-0.44,-0.01,0.14,0.25,0.26,0.01,0.04,1981.51
TXN9139,-0.3,-0.18,-0.1,-0.36,-0.29,0.14,-0.37,-0.03,0.04,-0.17,0.25,-0.21,0.14,-0.32,-0.06,-0.36,0.17,-0.06,0.23,0.1,0.23,-0.26,0.36,-0.06,-0.33,0.24,0.0,-0.08,905.15
TXN9140,0.18,-0.22,0.34,-0.36,0.3,0.1,0.36,-0.19,0.14,-0.27,0.3,0.44,0.44,-0.03,-0.22,-0.09,-0.05,-0.45,0.43,0.16,-0.23,-0.36,0.1,-0.24,-0.34,0.04,0.11,-0.04,1689.91
TXN9141,-0.03,-0.45,-0.24,0.3,-0.4,0.24,0.28,0.12,0.14,0.18,-0.38,0.21,0.24,0.35,0.02,-0.02,0.04,0.28,-0.11,-0.42,-0.35,-0.01,-0.16,0.26,0.12,0.16,-0.21,0.42,1898.28
TXN9142,-0.23,-0.15,-0.05,0.23,-0.26,0.42,0.44,-0.44,0.1,-0.08,0.08,-0.44,-0.13,-0.07,-0.08,0.01,0.12,-0.17,0.38,-0.07,0.4,-0.42,-0.36,-0.26,-0.36,0.37,0.14,-0.41,1170.22
TXN9143,-0.32,0.04,-0.25,0.44,0.33,0.15,-0.34,0.26,0.36,0.05,-0.21,0.39,-0.37,0.44,-0.23,0.0,-0.27,0.15,-0.25,-0.15,0.08,0.08,-0.19,0.02,0.18,-0.42,-0.35,0.26,426.51
TXN9144,0.42,-0.03,0.23,-0.26,-0.35,-0.18,0.19,-0.2,-0.3,-0.42,-0.18,0.16,0.43,0.24,-0.23,-0.4,0.37,-0.34,-0.24,-0.26,0.14,0.05,0.2,0.44,0.15,-0.07,-0.44,-0.05,1106.18
TXN9145,-0.39,-0.16,0.39,-0.07,0.26,0.26,-0.43,-0.07,-0.06,-0.35,0.12,-0.05,0.04,0.12,0.27,-0.4,-0.0,0.03,0.09,0.18,-0.33,-0.09,0.41,0.4,0.38,-0.16,-0.01,0.29,844.03
TXN9146,0.26,-0.4,0.43,-0.25,0.02,0.17,0.13,0.02,-0.43,0.3,0.14,0.38,-0.26,0.09,0.21,0.26,0.2,0.44,-0.18,-0.24,0.11,-0.36,0.07,0.4,-0.26,-0.08,-0.14,-0.38,1953.43
TXN9147,-0.3,0.2,0.05,0.14,0.01,0.36,-0.32,0.43,0.33,0.2,-0.43,-0.0,0.04,-0.12,0.0,-0.37,-0.2,0.05,0.42,-0.24,-0.25,0.04,0.37,-0.15,0.38,-0.01,-0.36,0.37,750.03
TXN9148,-0.17,-0.32,0.08,-0.31,-0.36,0.24,-0.36,-0.22,-0.12,0.15,-0.42,-0.27,-0.17,0.17,0.34,0.26,-0.34,-0.34,-0.0,0.29,-0.09,0.42,-0.43,0.32,-0.24,-0.33,-0.42,-0.07,995.19
TXN9149,-0.02,0.43,-0.03,-0.22,-0.17,-0.44,-0.44,0.08,0.36,0.02,0.09,-0.38,-0.03,0.24,0.31,0.18,0.03,0.11,-0.02,0.04,-0.15,-0.19,-0.25,-0.08,-0.04,0.08,0.25,-0.36,22.16
TXN9150,-0.25,-0.28,0.42,-0.21,0.11,-0.19,-0.14,0.06,-0.22,-0.37,0.0,-0.21,-0.3,-0.18,0.01,-0.12,0.04,0.08,-0.15,0.11,0.28,0.26,0.06,-0.41,0.36,-0.18,0.3,-0.16,1070.32
TXN9151,0.13,-0.42,-0.11,-0.19,-0.42,0.0,-0.4,-0.04,0.16,0.36,0.13,-0.41,-0.4,-0.11,0.43,-0.06,-0.06,-0.15,0.45,-0.25,0.13,0.24,-0.39,0.31,-0.37,0.22,-0.16,0.33,1625.15
TXN9152,-0.08,0.02,-0.42,-0.1,-0.23,-0.08,-0.38,-0.3,0.35,-0.15,-0.24,0.28,0.2,0.26,-0.14,0.28,-0.42,-0.02,0.22,-0.03,0.07,0.2,0.0,0.22,0.41,0.43,0.22,0.09,1573.31
TXN9153,-0.37,-0.18,-0.19,0.16,0.02,-0.16,0.33,0.34,0.38,0.41,0.37,-0.26,-0.32,0.29,0.01,0.25,0.24,0.03,-0.33,0.02,-0.44,-0.06,-0.39,-0.27,0.28,0.18,-0.27,0.07,1722.82
TXN9154,-0.38,-0.07,0.38,0.32,-0.16,-0.21,-0.09,-0.45,0.21,0.42,-0.18,-0.02,-0.11,-0.05,0.01,-0.02,0.2,0.03,0.4,-0.24,-0.33,0.13,0.09,0.25,0.35,0.15,-0.25,-0.38,128.69
TXN9155,0.2,-0.18,0.29,0.02,0.29,-0.03,0.21,0.19,-0.45,0.14,0.28,0.15,0.2,-0.38,-0.27,0.25,0.26,-0.34,0.27,-0.43,0.16,0.33,0.16,0.14,-0.38,-0.38,-0.22,0.25,440.85
TXN9156,0.35,-0.02,0.21,-0.33,-0.13,-0.25,0.25,0.1,-0.3,0.15,0.23,-0.17,-0.38,-0.21,-0.24,-0.43,0.29,-0.09,0.31,-0.16,-0.17,0.15,0.35,0.44,-0.4,-0.32,-0.13,0.24,1714.78
TXN9157,-0.32,0.35,0.24,-0.3,0.23,0.27,-0.4,-0.32,0.14,0.29,-0.41,0.19,-0.05,0.18,0.25,0.44,0.19,-0.1,-0.05,0.37,0.05,-0.18,-0.29,0.2,-0.01,-0.36,-0.25,0.18,1527.51
TXN9158,0.07,0.29,-0.2,-0.15,0.12,-0.33,-0.2,0.09,-0.12,0.01,-0.09,0.44,-0.32,0.24,0.2,0.04,0.29,0.35,0.04,0.11,0.3,-0.37,-0.23,0.24,-0.39,-0.18,-0.26,0.37,17.36
TXN9159,-0.43,-0.04,0.41,0.4,0.03,0.21,0.15,0.38,0.09,-0.34,-0.4,-0.41,-0.02,0.08,0.32,0.42,0.01,-0.43,0.11,-0.24,-0.18,0.11,0.04,0.35,-0.18,-0.38,-0.19,0.37,1024.01
TXN9160,0.34,0.22,0.37,0.14,0.11,0.07,-0.19,-0.17,0.1,0.39,0.42,-0.18,-0.06,-0.38,0.37,-0.04,-0.05,0.24,-0.35,-0.35,0.12,-0.44,-0.1,-0.22,0.43,0.25,0.3,-0.31,1578.93
TXN9161,-0.07,0.05,0.01,-0.37,0.17,-0.28,-0.36,0.25,0.28,-0.23,-0.44,0.3,-0.34,-0.12,-0.41,-0.35,-0.04,-0.43,-0.27,-0.38,0.45,-0.29,-0.07,-0.35,-0.32,0.03,0.27,-0.09,1580.23
TXN9162,-0.01,-0.18,0.07,-0.43,-0.04,-0.21,-0.2,-0.26,-0.09,0.38,-0.42,0.39,-0.33,0.16,0.08,0.27,-0.01,0.04,-0.36,0.01,-0.2,-0.39,-0.42,-0.17,-0.08,-0.24,-0.28,0.14,235.36
TXN9163,-0.44,-0.11,0.25,0.2,0.14,-0.13,-0.34,-0.09,0.25,-0.32,0.02,0.41,0.18,0.07,-0.03,0.25,0.03,0.33,0.02,-0.41,-0.18,-0.22,-0.24,0.32,-0.17,-0.25,0.08,-0.22,15.78
TXN9164,0.44,-0.31,-0.17,0.44,-0.08,0.32,-0.15,0.03,-0.02,-0.42,0.07,-0.21,0.12,0.26,0.25,-0.35,0.4,-0.17,-0.12,0.32,-0.25,0.01,0.01,-0.24,0.18,-0.04,0.34,-0.2,514.03
TXN9165,-0.01,-0.19,-0.33,-0.25,-0.35,-0.32,-0.33,0.02,-0.29,-0.09,-0.18,-0.04,0.25,0.41,0.21,-0.11,0.17,0.3,0.23,-0.01,-0.07,0.42,-0.03,-0.27,-0.4,-0.03,-0.4,0.1,1654.12
TXN9166,0.37,-0.16,0.35,-0.09,-0.13,0.14,-0.13,0.1,-0.21,-0.16,-0.14,-0.29,-0.32,0.01,0.12,-0.07,-0.03,0.34,0.06,-0.04,-0.15,0.11,-0.11,0.4,-0.01,0.15,-0.33,0.08,640.9
TXN9167,-0.4,0.1,0.27,0.07,-0.39,-0.02,-0.13,0.23,-0.33,0.04,-0.32,0.05,0.29,0.29,-0.24,-0.0,-0.3,0.13,0.06,0.21,0.43,0.13,0.2,-0.09,-0.26,-0.37,0.35,-0.2,1899.53
TXN9168,0.33,-0.13,0.38,-0.05,-0.3,0.32,-0.05,0.06,0.01,0.03,-0.18,-0.42,0.29,0.15,0.2,0.06,-0.18,-0.01,-0.19,-0.06,-0.33,-0.37,0.38,-0.42,-0.06,-0.28,-0.39,0.1,1722.79
TXN9169,-0.05,-0.07,-0.13,0.07,0.05,0.21,0.23,-0.17,0.16,-0.22,0.36,0.16,-0.14,-0.23,0.21,0.31,-0.17,0.44,0.01,0.08,0.28,0.09,-0.19,0.36,0.21,0.23,-0.39,0.36,540.82
TXN9170,-0.19,0.05,0.01,-0.41,0.32,0.4,-0.27,-0.29,0.4,-0.04,0.16,0.13,-0.04,0.28,0.03,0.28,0.0,-0.43,-0.44,-0.02,0.12,0.39,-0.11,-0.26,-0.12,-0.17,-0.31,0.25,1110.1
TXN9171,0.25,0.27,-0.04,0.34,-0.26,0.21,0.16,-0.14,0.38,0.21,-0.21,0.39,0.41,-0.13,-0.36,0.27,0.11,0.36,0.41,0.36,0.42,0.0,0.28,-0.0,-0.41,0.2,0.31,-0.1,1795.15
TXN9172,0.02,0.13,-0.39,0.15,-0.26,0.08,-0.36,-0.24,0.24,0.02,-0.26,-0.33,0.16,-0.16,0.27,-0.44,0.15,-0.33,0.24,0.22,0.03,-0.29,0.4,0.27,-0.08,0.11,-0.22,0.41,72.58
TXN9173,-0.43,-0.27,0.03,0.25,0.16,0.43,-0.35,0.13,-0.39,0.26,0.31,0.44,-0.06,0.15,-0.09,0.21,-0.01,0.38,0.18,-0.03,-0.09,0.04,0.36,0.13,-0.41,0.34,0.37,-0.44,748.89
TXN9174,-0.24,-0.2,-0.16,-0.14,0.02,0.07,0.37,-0.41,0.22,0.26,0.03,0.17,0.19,-0.21,0.45,0.3,-0.17,-0.37,0.12,-0.15,-0.19,-0.17,0.43,-0.39,0.3,-0.31,-0.35,0.23,1827.02
TXN9175,0.09,-0.19,-0.03,0.43,-0.11,0.36,0.13,-0.22,-0.12,0.04,-0.08,-0.4,0.23,0.2,-0.41,0.11,0.39,0.27,-0.08,0.18,-0.09,-0.37,0.13,0.2,0.32,0.34,0.28,0.41,678.32
TXN9176,0.42,0.27,-0.14,-0.38,-0.04,-0.24,0.21,0.03,0.06,-0.35,-0.22,-0.18,-0.16,-0.19,-0.06,-0.42,0.13,-0.16,0.27,0.44,0.17,-0.43,-0.3,0.05,0.09,0.11,0.11,-0.32,376.34
TXN9177,-0.32,0.19,0.35,0.31,0.41,0.01,-0.09,0.39,0.39,-0.11,-0.37,-0.09,0.18,0.14,0.23,-0.26,-0.07,0.33,-0.2,-0.21,-0.01,0.36,0.06,-0.33,0.3,-0.43,-0.08,0.02,956.02
TXN9178,-0.34,-0.24,-0.23,0.39,0.42,-0.02,-0.31,0.15,-0.44,0.2,-0.36,-0.22,0.09,-0.43,-0.37,-0.03,0.41,-0.38,-0.23,-0.07,-0.36,0.0,-0.03,0.41,-0.1,0.12,0.14,0.3,209.31
TXN9179,-0.37,0.24,-0.23,-0.09,-0.18,0.19,0.08,-0.44,-0.04,0.22,0.05,-0.36,-0.24,-0.14,0.0,-0.03,0.01,0.43,-0.39,-0.19,0.14,0.08,0.17,0.09,0.23,0.34,-0.03,-0.42,1197.16
TXN9180,-0.03,0.02,-0.28,-0.1,-0.17,-0.45,-0.2,-0.08,0.27,-0.25,0.03,0.03,0.19,0.13,0.21,0.27,-0.27,0.23,0.36,0.32,0.34,-0.38,0.02,0.11,0.11,0.26,0.37,0.08,193.62
TXN9181,0.32,-0.24,-0.36,-0.27,0.37,0.16,-0.14,-0.12,0.08,0.27,-0.25,-0.45,0.03,-0.29,-0.28,-0.14,0.39,-0.01,0.31,0.3,0.17,-0.07,0.07,0.08,0.18,-0.04,0.15,0.22,1732.04
TXN9182,0.3,0.08,0.2,-0.45,0.25,0.32,-0.11,-0.27,0.18,-0.31,-0.03,-0.22,-0.11,-0.14,0.41,0.19,-0.05,0.18,0.1,-0.03,0.29,0.13,0.45,0.14,-0.31,-0.05,0.13,-0.37,823.62
TXN9183,-0.12,-0.31,-0.26,0.26,-0.29,-0.05,0.32,-0.03,-0.06,-0.27,-0.4,0.07,0.07,-0.36,0.32,-0.04,-0.45,-0.33,0.43,-0.15,0.09,-0.41,0.35,0.09,0.16,-0.2,0.12,-0.4,1679.32
TXN9184,0.21,-0.22,-0.12,0.04,-0.32,0.08,-0.07,-0.18,-0.37,-0.35,-0.23,-0.2,0.29,0.43,-0.25,-0.35,-0.37,-0.05,0.39,0.1,0.4,0.13,0.39,0.2,-0.1,0.05,-0.29,0.4,1543.91
TXN9185,-0.12,0.33,-0.16,-0.28,0.05,0.2,-0.39,0.37,-0.05,-0.24,0.37,0.26,0.32,0.42,0.03,0.31,-0.3,-0.17,0.25,0.11,-0.34,0.23,-0.09,0.42,-0.25,0.1,0.27,0.08,1196.33
TXN9186,0.14,0.24,0.17,0.37,0.06,-0.37,0.43,-0.09,0.35,0.26,-0.03,0.22,0.11,-0.03,-0.05,-0.24,0.33,-0.03,-0.42,-0.24,0.07,-0.31,0.12,-0.18,-0.4,-0.33,-0.02,0.06,1453.62
TXN9187,0.06,-0.04,-0.36,0.33,0.3,-0.39,-0.39,-0.04,-0.05,0.3,-0.32,0.37,0.32,-0.39,0.37,-0.09,-0.32,0.41,-0.03,-0.18,-0.31,-0.4,-0.44,0.29,-0.02,-0.24,0.07,0.01,1134.81
TXN9188,0.07,0.03,-0.26,0.34,-0.19,0.11,0.29,-0.37,-0.2,0.18,0.11,0.23,-0.15,-0.2,-0.19,0.27,0.41,0.25,0.24,0.26,0.39,0.13,0.17,-0.06,0.38,0.42,0.36,0.01,272.62
TXN9189,-0.01,-0.18,-0.14,-0.36,0.25,-0.21,-0.1,-0.17,-0.14,-0.16,0.44,-0.3,0.03,-0.12,-0.03,-0.3,0.09,-0.03,-0.07,-0.2,-0.15,-0.33,0.37,-0.04,0.4,-0.35,-0.01,-0.15,442.73
TXN9190,-0.07,0.17,-0.12,0.41,-0.42,-0.4,0.07,-0.4,0.17,0.14,0.32,-0.23,0.37,0.4,0.35,-0.27,0.37,-0.14,-0.09,0.17,-0.07,0.39,-0.24,0.03,0.44,0.42,0.13,-0.07,331.68
TXN9191,0.24,0.06,0.17,0.07,0.41,0.26,0.13,-0.01,-0.42,-0.41,0.1,0.21,0.0,0.21,0.09,0.25,-0.03,0.2,-0.21,0.23,-0.14,-0.3,0.27,0.05,0.34,0.39,-0.07,-0.13,47.01
TXN9192,-0.36,0.39,0.25,-0.34,-0.08,0.38,0.3,0.03,-0.14,-0.27,-0.36,0.23,0.1,0.37,0.03,-0.04,-0.24,0.14,0.33,0.37,-0.45,-0.09,0.29,-0.2,0.32,0.03,-0.09,-0.24,1397.49
TXN9193,0.22,0.26,-0.18,0.14,-0.36,-0.37,0.22,-0.2,-0.1,0.32,-0.28,0.31,-0.07,-0.4,0.26,-0.34,-0.01,-0.27,0.41,0.4,-0.32,-0.38,0.35,0.01,-0.11,-0.29,0.16,-0.25,1281.36
TXN9194,-0.23,-0.05,-0.18,-0.05,0.38,0.24,-0.24,0.15,0.32,0.21,0.01,-0.37,0.18,-0.22,0.37,0.42,-0.34,-0.29,-0.14,0.21,0.21,-0.36,0.01,-0.01,0.19,0.16,0.11,0.4,132.96
TXN9195,-0.13,0.12,0.27,-0.02,0.35,0.04,-0.04,0.26,-0.12,0.24,-0.43,-0.04,0.44,-0.06,-0.22,0.08,-0.41,-0.17,-0.07,-0.31,-0.26,0.39,0.14,0.41,-0.15,0.2,-0.23,-0.23,599.67
TXN9196,-0.26,0.17,-0.33,-0.39,0.44,-0.44,-0.3,0.34,-0.39,-0.33,-0.05,-0.01,0.19,-0.32,0.27,0.31,-0.31,0.21,0.17,0.43,0.04,-0.01,-0.36,-0.33,-0.36,-0.34,0.43,-0.0,872.57
TXN9197,0.39,0.13,0.02,0.26,0.45,0.18,0.06,0.41,0.27,-0.2,0.36,0.04,0.35,0.36,0.34,0.02,-0.06,0.31,0.06,-0.35,0.35,-0.43,-0.04,0.17,0.16,-0.31,-0.42,-0.4,1329.75
TXN9198,-0.01,0.25,0.41,-0.26,-0.43,-0.45,0.0,-0.16,-0.27,-0.4,-0.15,-0.31,0.12,0.16,-0.42,0.28,-0.04,-0.13,-0.16,0.31,0.01,0.03,0.35,-0.31,-0.24,-0.12,0.37,-0.35,1796.88
TXN9199,-0.19,0.35,-0.24,0.16,0.18,0.04,0.06,0.39,-0.28,0.26,-0.09,0.29,0.01,-0.37,0.38,0.43,0.36,0.28,0.17,0.18,-0.24,-0.09,-0.44,-0.05,-0.07,0.18,0.25,0.16,521.63
TXN9200,0.17,-0.08,-0.13,-0.2,-0.3,0.39,-0.01,0.14,-0.1,0.26,0.11,0.05,0.14,-0.43,-0.15,-0.1,-0.17,-0.17,0.13,0.19,-0.23,0.03,-0.17,-0.18,-0.16,-0.28,-0.38,0.44,1673.19
TXN9201,0.42,0.38,-0.43,0.15,-0.18,0.23,0.27,0.12,0.17,0.02,0.06,0.27,0.36,0.17,-0.13,0.1,-0.43,-0.32,-0.28,-0.17,-0.18,0.02,-0.2,-0.21,0.43,-0.43,-0.13,-0.01,610.09
TXN9202,-0.18,-0.17,0.3,-0.27,-0.4,0.03,0.4,-0.29,-0.34,-0.24,-0.19,-0.25,-0.21,-0.04,-0.18,-0.22,0.18,-0.33,0.08,-0.31,0.34,-0.22,-0.03,-0.28,0.01,0.3,-0.0,0.1,1311.88
TXN9203,-0.37,0.08,-0.14,-0.34,0.3,-0.41,-0.32,-0.33,0.19,-0.1,-0.04,0.02,0.37,0.11,0.31,0.08,-0.22,0.39,-0.4,-0.19,-0.18,0.26,-0.05,-0.17,-0.05,0.19,0.07,0.29,1220.17
TXN9204,0.32,-0.43,-0.28,0.03,-0.02,-0.37,0.11,0.43,0.32,0.31,-0.05,0.39,-0.05,0.29,0.24,0.27,-0.29,-0.31,-0.02,0.37,-0.08,-0.17,0.04,-0.23,0.17,0.39,0.13,0.31,154.05
TXN9205,-0.13,-0.14,0.29,0.11,0.17,0.35,-0.26,-0.06,0.2,0.24,-0.12,0.09,0.19,-0.39,0.44,-0.39,0.2,-0.37,0.13,0.12,0.01,0.4,-0.44,-0.41,-0.12,0.02,0.27,-0.11,926.57
TXN9206,0.09,-0.16,0.16,-0.4,0.12,0.0,-0.35,-0.41,0.24,-0.21,-0.45,-0.1,-0.34,0.13,0.18,-0.23,0.33,-0.43,0.31,-0.4,0.06,-0.03,0.37,-0.07,-0.25,-0.19,0.33,-0.22,962.15
TXN9207,0.14,0.06,-0.31,0.13,0.04,-0.24,0.4,0.25,0.18,0.28,0.22,-0.01,-0.05,-0.17,0.22,0.38,0.42,-0.38,0.27,0.07,0.01,0.29,0.3,-0.08,-0.31,0.37,0.12,0.28,1042.06
TXN9208,0.17,0.32,0.3,-0.33,-0.29,0.15,0.17,-0.36,0.41,-0.15,0.25,0.31,-0.08,0.31,0.44,-0.06,-0.25,-0.24,-0.38,0.22,-0.2,0.14,0.18,0.28,0.38,0.06,0.06,0.27,1663.71
TXN9209,-0.45,-0.1,-0.29,-0.41,0.1,0.06,-0.29,0.08,0.2,0.15,-0.03,-0.41,-0.13,-0.02,0.43,0.38,-0.43,0.16,0.22,-0.25,-0.3,-0.23,-0.07,-0.42,-0.3,-0.17,0.05,-0.31,1376.1
TXN9210,0.05,0.08,-0.41,0.18,-0.4,-0.3,-0.23,0.33,-0.1,-0.32,-0.28,-0.06,0.06,0.3,0.2,0.06,-0.1,0.1,-0.07,-0.1,-0.12,-0.2,0.27,-0.14,0.08,0.21,-0.2,-0.08,879.76
TXN9211,0.21,0.22,-0.08,0.37,-0.22,0.06,-0.35,-0.43,-0.36,-0.25,0.09,-0.13,-0.35,-0.26,-0.0,0.31,-0.03,-0.36,0.03,0.24,0.01,-0.42,-0.11,0.24,-0.31,-0.19,0.04,0.37,1192.48
TXN9212,-0.34,0.45,-0.26,0.05,-0.08,0.43,-0.16,0.34,0.18,-0.26,-0.34,0.19,-0.02,0.05,0.03,0.05,-0.43,0.24,-0.42,0.14,0.33,-0.19,0.05,-0.12,0.42,-0.38,0.01,-0.23,1117.5
TXN9213,0.07,-0.21,0.29,-0.31,0.37,-0.44,0.35,0.38,-0.2,-0.19,-0.31,0.13,-0.23,0.2,-0.17,-0.41,0.29,-0.08,0.4,0.18,0.02,0.2,-0.33,-0.2,-0.43,-0.07,0.22,0.44,792.76
TXN9214,0.33,-0.38,-0.32,-0.06,0.33,-0.42,-0.02,-0.18,0.22,-0.16,-0.33,0.25,0.09,0.4,-0.08,-0.13,0.19,-0.08,-0.33,-0.25,0.24,0.23,-0.01,0.4,0.4,-0.27,-0.36,-0.2,1719.96
